target_id	length	eff_length	est_counts	tpm
AAC74743	2103	2004	61	1.13908
AAC74744	627	528	22	1.55923
AAC74745	210	111	347	116.985
AAC74746	1413	1314	20657	588.294
AAC74747	237	138	35179	9539.53
AAC74748	1005	906	654	27.013
AAC74749	417	318	705	82.963
AAC74750	1221	1122	2047	68.2728
AAC74751	1272	1173	1971	62.8798
AAC74752	747	648	787	45.4488
AAC74753	1488	1389	2100	56.577
AAC74754	369	270	385	53.3605
AAC74755	189	90	845	351.347
AAC74756	411	312	670	80.3605
AAC74757	3057	2958	4826	61.0537
AAC74758	1113	1014	1389	51.261
AAC74759	357	258	15	2.17568
AAC74760	1215	1116	8	0.268255
AAC74761	1266	1167	0	0
AAC74762	867	768	0	0
AAC74763	759	660	594	33.6795
AAC74764	1596	1497	47	1.17489
AAC74765	1152	1053	46	1.63475
AAC74766	912	813	76	3.49821
AAC74767	765	666	58	3.25894
AAC74768	939	840	138	6.14784
AAC74769	1290	1191	141	4.43027
AAC74770	294	195	19	3.64621
AAC74771	1647	1548	119	2.87673
AAC74772	2379	2280	620	10.1761
AAC74773	834	735	229	11.6593
AAC74774	1047	948	1355	53.4877
AAC74775	192	93	498	200.387
AAC74776	1437	1338	7478	209.147
AAC74777	714	615	312	18.9846
AAC74778	465	366	369	37.7284
AAC74779	750	651	854	49.0907
AAC74780	552	453	1006	83.1041
AAC74781	981	882	1026	43.5313
AAC74782	300	201	2788	519.062
AAC74783	2388	2289	23019	376.325
AAC74784	984	885	8546	361.362
AAC74785	45	2.27346	1	16.4602
AAC74786	357	258	49557	7188
AAC74787	198	99	36510	13800.6
AAC74788	543	444	61768	5205.99
AAC74789	1929	1830	26121	534.148
ABD18671	108	12.4647	35	105.078
AAC74792	759	660	1046	59.3076
AAC74793	930	831	467	21.03
AAC74794	291	192	179	34.8879
AAC74795	861	762	853	41.8906
AAC74796	537	438	724	61.8567
AAC74797	669	570	875	57.4455
AAC74798	591	492	207	15.7445
AAC74799	1392	1293	7816	226.208
AAC74800	804	705	1271	67.4651
AAC74801	243	144	19	4.93757
AAT48137	2262	2163	1572	27.1969
AAC74803	750	651	221	12.7038
AAC74804	1353	1254	99	2.95434
AAC74805	843	744	149	7.49438
AAC74806	351	252	213	31.6302
AAC74807	1359	1260	401	11.9096
AAC74808	321	222	221	37.2531
AAC74809	339	240	1458	227.336
AAC74810	828	729	3530	181.205
AAC74811	888	789	677	32.1096
AAC74812	576	477	144	11.2971
AAC74813	486	387	913	88.2841
AAC74814	969	870	367	15.7859
AAC74815	1344	1245	389	11.6924
AAC74816	1479	1380	454	12.3112
AAC74817	1035	936	396	15.8322
AAC74818	1221	1122	579	19.3112
AAC74819	807	708	1178	62.2637
AAC74820	711	612	219	13.3911
AAC74821	678	579	55	3.55473
AAC74822	708	609	85	5.22305
AAC74823	549	450	84	6.98537
AAC74824	1167	1068	277	9.70579
AAC74825	1536	1437	340	8.85411
AAC74826	654	555	178	12.0019
AAC74827	1308	1209	588	18.2001
AAC74828	621	522	394	28.2454
AAC74829	408	309	81	9.80955
AAC74830	273	174	90	19.356
AAC74831	1344	1245	10352	311.156
AAC74832	1041	942	539	21.4122
AAC74833	1962	1863	2480	49.8151
AAC74834	1044	945	1560	61.7754
AAC74835	552	453	590	48.739
AAC74836	1857	1758	2011	42.8071
AAC74837	1017	918	1047	42.6802
AAC74838	642	543	1959	135.007
AAC74839	1359	1260	425	12.6224
AAC74840	759	660	321	18.2005
AAC74841	981	882	168	7.12793
AAC74842	948	849	45	1.98348
AAC74843	837	738	76	3.85372
AAC74844	1044	945	64	2.53437
AAC74845	1380	1281	47	1.373
AAC74846	1077	978	177	6.77262
AAC74847	273	174	1978	425.402
AAC74848	414	315	3007	357.228
AAC74849	996	897	61245	2555.06
AAC74850	885	786	1506	71.701
AAC74851	855	756	1266	62.6664
AAC74852	747	648	3967	229.092
AAC74853	1935	1836	2039	41.5592
AAC74854	1284	1185	1053	33.2531
AAC74855	1476	1377	71	1.92951
AAC74856	1491	1392	750	20.1625
AAC74857	504	405	498	46.0147
AAC74858	105	10.839	0	0
AAC74859	447	348	209	22.4745
AAC74860	822	723	174	9.00603
AAC74861	1182	1083	258	8.91485
AAC74862	348	249	293	44.0343
AAC74863	255	156	262	62.8491
AAC74864	1026	927	2882	116.342
ACO59994	99	8.30345	71	319.98
ACO59995	75	3.79333	54	532.716
AAC74865	249	150	239	59.6251
AAC74866	183	84	0	0
AAC74867	360	261	9	1.2904
AAC74868	639	540	227	15.7309
AAC74869	924	825	69	3.12981
AAC74870	1086	987	21	0.796205
AAC74871	1446	1347	114	3.16709
AAC74872	1125	1026	41	1.49541
AAC74873	966	867	353	15.2363
AAC74874	1128	1029	2259	82.153
AAC74875	1686	1587	2168	51.1217
AAC74876	582	483	2223	172.232
AAC74877	696	597	1459	91.4542
AAC74878	1911	1812	1553	32.0727
AAC74879	345	246	1328	202.016
AAC74880	300	201	380	70.7473
AAC74881	180	81	549	253.635
AAC74882	1362	1263	722	21.3922
AAC74883	579	480	500	38.9809
AAC74884	1365	1266	5959	176.142
AAC74885	1599	1500	510	12.7234
AAC74886	1557	1458	2963	76.0496
AAC74887	972	873	1112	47.6665
AAC74888	801	702	1197	63.8087
AAC74889	852	753	702	34.8871
AAC74890	459	360	135	14.0331
AAC74891	567	468	102	8.15599
AAC74892	810	711	1308	68.8431
AAC74893	210	111	7122	2401.05
AAC74894	144	45.0002	4706	3913.45
AAC74895	288	189	4342	859.707
AAC74896	144	45.0002	502	417.457
ABD18672	240	141	1598	424.112
AAC74897	792	693	393	21.2218
AAC74898	1374	1275	384	11.2705
AAC74899	882	783	10293	491.929
AAC74900	2049	1950	7858	150.8
AAC74901	699	600	8897	554.9
AAC74902	498	399	1103	103.449
AAC74903	1284	1185	582	18.3792
AAC74904	2634	2535	1603	23.6635
AAC74905	1440	1341	1001	27.9337
AAC74906	237	138	669	181.414
AAC74907	192	93	115	46.274
AAC74908	657	558	559	37.4887
AAC74909	342	243	1292	198.966
AAC74910	873	774	2484	120.097
AAC74911	375	276	2287	310.084
AAC74912	231	132	351	99.5075
AAC74913	657	558	1996	133.859
AAC74914	663	564	1005	66.6821
AAC74915	2061	1962	1752	33.4162
AAC74916	660	561	3091	206.186
AAC74917	357	258	744	107.914
AAC74918	291	192	750	146.178
AAC74919	1179	1080	755	26.1605
AAC74920	642	543	953	65.6774
AAC74921	1812	1713	585	12.7797
AAC74922	1476	1377	5420	147.295
AAC74923	870	771	1215	58.9718
AAC74924	1443	1344	6387	177.836
AAC74925	972	873	1317	56.4539
AAC74926	1323	1224	1746	53.3808
AAC74927	933	834	1465	65.7346
AAC74928	756	657	629	35.8268
AAC74929	786	687	1234	67.2173
AAC74930	1011	912	1332	54.6553
AAC74931	612	513	508	37.0569
ACO59996	66	3.13016	66	789.041
AAC74932	603	504	144	10.6919
AAC74933	522	423	3167	280.176
AAC74934	741	642	5078	295.992
AAC74935	453	354	4514	477.179
AAC74936	1773	1674	8414	188.092
AAC74937	567	468	520	41.5796
AAC74938	819	720	299	15.5404
AAC74939	396	297	1467	184.84
AAC74940	744	645	1104	64.0519
AAC74941	972	873	1888	80.9301
AAC74942	2430	2331	170	2.72916
AAC74943	1101	1002	295	11.0173
AAC74944	747	648	971	56.0747
AAC74945	567	468	503	40.2202
AAC74946	1734	1635	4262	97.548
AAC74947	489	390	204	19.5744
AAC74948	393	294	51	6.49151
AAC74949	2079	1980	174	3.28857
AAC74950	1149	1050	12	0.427676
AAC74951	645	546	57	3.90665
AAC74952	390	291	33	4.24369
AAC74953	1050	951	48	1.88879
AAC74954	861	762	0	0
AAC74955	1602	1503	8	0.199184
AAC74956	1662	1563	36	0.861918
AAC74957	504	405	11	1.01639
AAC74958	1965	1866	98	1.96534
AAC74959	927	828	136	6.14655
AAC74960	888	789	154	7.30409
AAC74961	579	480	1523	118.736
AAC74962	351	252	1337	198.542
AAC74963	504	405	874.255	80.7803
AAC74964	276	177	428.766	90.6504
AAC74965	429	330	189	21.4324
AAC74966	1425	1326	2414	68.1265
AAC74967	801	702	1777	94.7268
AAT48138	987	888	399	16.8144
AAC74970	1515	1416	306	8.08688
AAC74971	990	891	54	2.26798
AAC74972	504	405	963	88.9803
AAC74973	252	153	1289	315.271
ACO59997	87	5.29969	25	176.527
AAC74974	324	225	7	1.16423
AAC74975	498	399	496	46.5191
AAC74976	240	141	34	9.02365
AAC74977	1212	1113	645	21.6864
AAC74978	666	567	2885	190.408
AAC74979	549	450	812	67.5252
AAC74980	1833	1734	4033	87.0366
AAC74981	657	558	2298	154.113
AAC74982	225	126	4	1.18799
AAC74983	723	624	1176	70.5254
AAC74984	753	654	883	50.5249
AAC74985	669	570	402	26.3921
AAC74986	987	888	1055	44.4592
AAC74987	801	702	3872	206.405
AAC74988	552	453	79	6.52607
AAC74989	720	621	72	4.33874
AAC74990	1497	1398	1560	41.758
AAC74991	1407	1308	182	5.20698
AAC74992	411	312	21	2.51876
AAC74993	366	267	0	0
AAC74994	1488	1389	1579	42.5405
AAC74995	414	315	1209	143.628
AAC74996	1206	1107	266	8.99201
AAC74997	234	135	69	19.1266
AAT48139	669	570	32	2.10086
AAC74999	480	381	121	11.8846
AAC75004	315	216	38	6.58343
AAC75005	1659	1560	41	0.983517
AAC75006	996	897	86	3.5878
AAC75007	687	588	84	5.34595
AAC75008	1374	1275	36	1.05661
AAC75009	444	345	0	0
AAC75010	1128	1029	98	3.56396
AAC75011	465	366	59	6.03245
AAC75012	1005	906	51	2.10652
AAC75013	414	315	43	5.10835
AAC75014	366	267	0	0
AAC75015	738	639	55	3.22095
AAC75016	270	171	216	47.2694
AAC75017	786	687	618	33.6631
AAC75018	624	525	5997	427.462
AAC75019	189	90	529	219.956
AAC75020	228	129	544	157.809
AAC75021	816	717	419	21.8684
AAC75022	1695	1596	1523	35.71
AAC75023	183	84	377	167.952
AAC75024	918	819	1292	59.0339
AAC75025	921	822	739	33.643
AAC75026	471	372	847	85.2046
AAC75027	1419	1320	1833	51.965
AAC75028	696	597	694	43.5019
AAC75029	366	267	124	17.3793
AAC75033	852	753	186	9.24359
AAC75034	1359	1260	807	23.9677
AAC75035	672	573	297	19.3965
AAC75036	414	315	48	5.70234
AAC75037	1005	906	149	6.15433
AAC75038	636	537	104	7.24739
AAC75039	651	552	40	2.71171
AAC75040	531	432	53	4.59108
AAC75041	798	699	760	40.6873
AAC75042	7077	6978	1417	7.59909
AAC75045	1317	1218	1361	41.8151
AAC75046	1455	1356	2582	71.2556
AAC75047	717	618	2333	141.27
AAC75048	1488	1389	498	13.4168
AAC75049	951	852	1459	64.0823
AAC75050	918	819	305	13.936
AAC75051	933	834	773	34.6845
AAC75052	1080	981	593	22.6208
AAC75053	744	645	91	5.27964
AAC75054	546	447	326	27.2918
AAC75055	1017	918	213.064	8.68541
AAC75057	906	807	1991	92.325
AAT48140	366	267	872	122.216
AAT48141	3120	3021	1771	21.9377
AAC75062	1533	1434	279	7.28078
AAC75063	447	348	68	7.31227
AAC75064	222	123	14	4.25937
AAC75065	369	270	0	0
AAC75066	375	276	36	4.88108
AAC75068	330	231	2392	387.5
AAC75069	1059	960	560	21.8293
AAC75070	474	375	151	15.0684
AAC75071	1167	1068	235	8.23416
AAC75072	1428	1329	1237	34.8311
AAC75073	228	129	1272	368.995
AAC75074	1059	960	2187	85.2511
AAC75075	1359	1260	3716	110.364
ACO59998	63	2.96166	13	164.259
AAC75076	930	831	765	34.4495
AAC75077	825	726	1836	94.6365
ABD18681	255	156	572	137.213
AAC75078	252	153	717	175.368
AAC75079	51	2.45573	0	0
AAC75080	900	801	5922	276.668
AAC75081	1305	1206	4127	128.059
AAC75082	1071	972	3584	137.983
AAC75083	1068	969	3358	129.682
AAC75084	591	492	1733	131.812
AAC75085	738	639	2390	139.965
AAC75086	777	678	2926	161.498
AAC75087	612	513	2783	203.01
AAC75088	981	882	12271	520.636
AAC75089	1167	1068	13791	483.222
AAC75090	1407	1308	13579	388.492
AAC75091	1017	918	3702.79	150.942
AAC75093	1119	1020	5308	194.739
AAC75094	591	492	2871	218.369
AAC75095	993	894	2924	122.395
AAC75096	1167	1068	5765	202
AAC75097	1104	1005	5345	199.023
AAC75098	1248	1149	5091	165.808
AAC75099	558	459	2366	192.897
AAC75100	882	783	5939	283.84
AAC75101	900	801	4868	227.426
AAC75102	1086	987	6721	254.823
AAC75103	894	795	6905	325.027
AAC75104	1395	1296	2461	71.0607
AAC75105	1221	1122	1853	61.8024
AAC75106	1281	1182	2261	71.5823
AAC75107	1479	1380	2189	59.3594
AAC75108	1395	1296	1835	52.9851
AAC75109	1371	1272	2876	84.6105
AAC75110	1437	1338	3930	109.916
AAC75111	1224	1125	5726	190.468
AAC75112	480	381	2928	287.587
AAC75113	966	867	7146	308.437
AAC75114	1122	1023	11617	424.953
AAC75115	549	450	1904	158.335
AAC75116	747	648	2736	158.002
AAC75117	1218	1119	5724	191.422
AAC75118	1218	1119	2963	99.0887
AAC75119	489	390	915	87.7969
AAC75120	840	741	2431	122.769
AAC75121	2163	2064	6762	122.599
AAC75122	444	345	942	102.177
AAC75123	1140	1041	2749	98.8204
AAC75124	1584	1485	1004	25.3005
AAC75125	1854	1755	3310	70.5787
AAC75126	582	483	2406	186.411
AAC75127	642	543	1557	107.303
AAC75128	3318	3219	1490	17.3216
AAC75129	849	750	311	15.5175
AAC75130	1353	1254	699	20.8594
AAC75131	1947	1848	244	4.94095
AAC75132	462	363	14	1.44326
AAC75133	762	663	54	3.04791
AAC75134	660	561	156	10.406
ACO59999	60	2.81266	4	53.2188
ACO60000	57	2.68022	9	125.659
AAC75135	1248	1149	273	8.8913
AAC75136	3123	3024	433	5.35832
AAC75137	3078	2979	646	8.11493
AAC75138	1416	1317	211	5.99542
AAC75139	1404	1305	276	7.91446
AAC75140	723	624	895	53.6736
AAC75141	333	234	285	45.5776
AAC75142	1362	1263	1577	46.7252
AAC75143	219	120	51	15.9042
AAC75146	318	219	47	8.03112
AAC75147	900	801	227	10.6051
AAC75149	300	201	111.2	20.7029
AAC75150	867	768	230.4	11.2265
AAC75152	1041	942	865	34.3627
AAC75154	285	186	352	70.8194
AAC75155	453	354	2534	267.871
AAC75156	1263	1164	15157	487.285
AAC75157	855	756	13876	686.855
AAC75158	1053	954	1536	60.2512
AAC75159	1278	1179	431	13.68
AAC75160	1005	906	523	21.6021
AAC75161	966	867	1216	52.4852
AAC75162	747	648	551	31.8199
AAC75163	819	720	297	15.4364
AAC75164	801	702	228	12.154
AAC75165	789	690	347	18.8193
AAC75166	273	174	157	33.7655
AAC75167	825	726	160	8.24719
AAC75168	339	240	449	70.0096
AAC75169	1035	936	65	2.59872
AAC75170	2481	2382	87	1.36678
AAC75171	720	621	0	0
AAC75172	543	444	0	0
AAC75173	282	183	181	37.0126
AAC75174	1110	1011	2570	95.1272
AAC75175	2034	1935	5196	100.487
AAC75179	3633	3534	347	3.67439
ABD18687	318	219	0	0
AAC75180	1089	990	13	0.491395
AAC75181	2280	2181	95	1.63001
AAC75182	1137	1038	0	0
AAC75184	462	363	318	32.7826
AAC75185	471	372	1465	147.373
AAC75186	720	621	1228	73.9996
AAC75187	1686	1587	930	21.9295
AAC75188	732	633	769	45.4617
ABD18688	108	12.4647	618	1855.37
AAC75189	732	633	1602	94.7068
AAC75190	927	828	318	14.3721
AAC75191	1158	1059	394	13.9227
AAC75192	918	819	634	28.9686
AAC75193	2298	2199	2066	35.1583
AAC75194	1716	1617	3732	86.3683
AAC75195	933	834	656	29.4348
AAC75196	588	489	261	19.9735
AAC75197	579	480	355	27.6764
AAC75198	762	663	327	18.4568
ACO60001	84	4.82681	3	23.2586
AAC75201	948	849	513	22.6117
AAC75202	399	300	281	35.0516
AAC75203	696	597	671	42.0601
AAC75204	885	786	530	25.2334
AAC75205	720	621	444	26.7556
AAC75206	240	141	135	35.8292
AAC75207	1239	1140	32	1.05043
AAC75208	1236	1137	138	4.54194
AAC75209	1011	912	424	17.3978
AAC75210	1521	1422	1162	30.5794
AAC75211	999	900	2039	84.7808
AAC75212	1041	942	533	21.1738
AAC75213	1158	1059	1824	64.4542
AAC75214	669	570	4149	272.39
AAC75215	837	738	2731	138.48
AAC75216	1992	1893	8163	161.37
AAC75217	1470	1371	2362	64.4711
AAC75218	882	783	671	32.0688
AAC75219	1050	951	224	8.81435
AAC75220	858	759	973	47.9726
AAC75221	1089	990	686	25.9305
AAC75222	1251	1152	269	8.73821
AAC75223	942	843	0	0
AAC75224	660	561	15	1.00058
AAC75225	1251	1152	271	8.80318
AAC75226	939	840	298	13.2758
AAC75227	942	843	267	11.8524
AAC75228	1692	1593	61494	1444.57
AAC75229	939	840	29531	1315.59
AAC75230	1131	1032	63015	2285
AAC75231	1182	1083	1099	37.9745
ABD18689	255	156	438	105.068
AAC75232	573	474	1642	129.634
AAC75233	1467	1368	700	19.1485
AAC75234	987	888	1121	47.2406
AAC75235	714	615	885	53.8506
AAC75236	567	468	6605	528.141
AAC75237	1557	1458	1243	31.9033
AAC75238	1815	1716	911	19.8666
AAC75239	1095	996	297	11.1589
AAC75240	1026	927	444	17.9236
AAC75241	1590	1491	4251	106.693
AAC75242	345	246	2515	382.583
AAC75243	1191	1092	3001	102.841
AAC75244	696	597	3053	191.371
AAC75245	1761	1662	702	15.8062
AAC75246	285	186	11470	2307.67
AAC75247	1008	909	2591	106.666
AAC75248	228	129	1382	400.904
AAC75249	1761	1662	6946	156.396
AAC75252	1017	918	3702.79	150.942
AAC75253	648	549	304	20.7216
AAC75254	1053	954	297	11.6501
AAC75255	558	459	87	7.09299
AAC75256	1944	1845	127	2.57591
AAC75257	480	381	40	3.92878
AAC75258	210	111	6	2.02279
AAC75259	738	639	77	4.50933
AAC75260	663	564	46	3.05212
AAC75261	624	525	245	17.4634
AAC75262	603	504	96	7.12793
AAC75263	450	351	20	2.13229
AAC75264	864	765	60	2.93503
AAC75265	696	597	15	0.940242
AAC75266	2487	2388	74	1.15963
AAC75267	264	165	6	1.36079
AAC75268	495	396	0	0
AAC75269	489	390	1242	119.173
AAC75270	1647	1548	10370	250.686
AAC75271	1644	1545	2983	72.2516
AAC75272	651	552	100	6.77928
AAC75273	1065	966	476	18.4396
AAC75274	1056	957	879	34.3716
AAC75275	1104	1005	3643	135.649
AAC75276	2673	2574	7219	104.952
AAC75277	651	552	3209	217.547
AAC75278	2850	2751	4231	57.5539
AAC75279	1827	1728	119	2.57707
AAC75280	1386	1287	289	8.40315
AAC75281	663	564	60	3.98102
AAC75282	651	552	23	1.55923
AAC75283	1323	1224	12	0.366879
AAC75284	1185	1086	111	3.82486
AAC75285	777	678	108	5.96097
AAC75286	1650	1551	79	1.90607
AAC75289	624	525	36	2.56605
AAC75290	1689	1590	453	10.6616
AAC75291	2628	2529	26546	392.801
AAC75292	723	624	1428	85.6379
AAC75293	3753	3654	1286	13.1703
AAC75294	2286	2187	8905	152.373
AAC75295	1131	1032	3630	131.628
AAC75296	255	156	1355	325.04
AAC75297	651	552	682	46.2347
AAC75299	1077	978	11738	449.136
AAC75300	1359	1260	7956	236.291
AAC75301	1629	1530	795	19.4446
AAC75302	1260	1161	1025	33.038
AAC75303	1191	1092	803	27.5179
AAC75304	900	801	159	7.42826
AAC75305	804	705	198	10.5099
AAC75306	1290	1191	93	2.92209
AAC75307	1206	1107	52	1.75784
AAC75308	783	684	41	2.24311
AAC75309	1203	1104	1727	58.5391
AAC75310	543	444	106	8.93399
AAC75311	426	327	330	37.7649
AAC75312	603	504	274	20.3443
AAC75313	1140	1041	45	1.61765
AAC75314	969	870	0	0
AAC75315	1983	1884	0	0
AAC75316	891	792	0	0
AAC75317	1653	1554	0	0
ABD18693	336	237	0	0
AAC75318	387	288	0	0
AAC75319	267	168	0	0
AAC75320	1356	1257	0	0
AAC75321	963	864	0	0
AAC75322	858	759	0	0
AAC75323	759	660	0	0
AAC75324	1671	1572	0	0
AAC75325	1296	1197	0	0
AAC75326	306	207	2	0.361562
AAC75327	462	363	0	0
AAC75328	918	819	0	0
AAC75329	1212	1113	45	1.513
AAC75330	1728	1629	115	2.6418
AAC75331	972	873	0	0
AAC75332	504	405	40	3.69596
AAC75333	717	618	102	6.17638
AAC75334	423	324	94	10.8569
AAC75335	849	750	447	22.3033
AAC75336	1458	1359	9856	271.396
AAC75337	1530	1431	7492	195.921
AAC75338	1842	1743	12758	273.91
AAC75339	303	204	1998	366.512
AAC75340	555	456	4113	337.533
AAC75341	543	444	3956	333.423
AAC75342	978	879	5671	241.431
AAC75343	2727	2628	23870	339.899
AAC75344	1338	1239	7774	234.799
AAC75345	501	402	5164	480.71
AAC75346	1791	1692	17820	394.121
AAC75347	663	564	4636	307.6
AAC75348	444	345	5237	568.049
AAC75349	939	840	648	28.8681
AAC75350	1218	1119	4725	158.014
AAC75351	600	501	1809	135.121
AAC75352	1833	1734	1074	23.1781
AAC75353	651	552	1360	92.1982
AAC75354	495	396	1659	156.774
AAC75355	456	357	737	77.2542
AAC75356	1203	1104	12516	424.247
AAC75357	2145	2046	14605	267.127
AAC75358	1521	1422	310	8.15802
AAC75359	543	444	1763	148.591
AAC75360	555	456	1314	107.833
AAC75361	645	546	301	20.6299
AAC75362	648	549	159	10.838
AAC75363	363	264	1685	238.846
AAC75364	894	795	2082	98.0023
AAC75365	891	792	575	27.1685
AAC75366	774	675	225	12.4739
AAC75367	717	618	258	15.6226
AAC75368	687	588	415	26.4115
AAC75369	783	684	951	52.0292
AAC75370	783	684	391	21.3916
AAC75371	570	471	331	26.2984
AAC75372	1518	1419	1238	32.6483
AAC75373	489	390	2001	192.002
AAC75374	663	564	1656	109.876
AAC75375	1269	1170	2482	79.385
AAC75376	915	816	7214	330.833
AAC75377	660	561	3424	228.399
AAC75378	813	714	1372	71.9082
AAC75379	1014	915	2119	86.6627
AAC75380	1137	1038	2372	85.5145
AAC75381	996	897	1188	49.5617
AAC75382	1179	1080	549	19.0227
AAC75383	1221	1122	15568	519.233
AAC75384	2007	1908	2104	41.2658
AAC75385	279	180	1687	350.724
AAC75386	549	450	1320	109.77
AAC75387	810	711	1314	69.1589
AAC75388	825	726	2549	131.388
AAC75389	1086	987	3321	125.914
AAC75390	933	834	2176	97.6372
AAC75391	552	453	1298	107.226
AAC75392	822	723	663	34.3161
AAC75393	540	441	52	4.41253
AAC75394	489	390	0	0
AAC75395	513	414	39	3.52523
AAC75396	753	654	81	4.63479
AAC75399	564	465	35	2.81668
AAC75400	486	387	1236	119.517
AAC75401	2145	2046	1621	29.6483
AAC75402	1311	1212	546	16.8583
AAC75403	285	186	213	42.8538
AAC75404	1341	1242	4131	124.468
AAC75405	1059	960	492	19.1786
AAC75406	756	657	1851	105.43
AAC75407	933	834	283	12.6982
AAC75408	1158	1059	637	22.5095
AAC75409	363	264	622	88.1676
AAC75410	921	822	2425	110.398
AAC75411	1332	1233	4387	133.146
AAC75413	441	342	121	13.2398
AAC75416	495	396	0	0
AAC75418	363	264	17	2.40973
AAC75419	825	726	22	1.13399
AAC75420	537	438	0	0
AAC75421	363	264	0	0
AAC75422	306	207	0	0
ABD18695	201	102	902	330.925
AAC75423	936	837	26	1.16244
AAC75424	1338	1239	161	4.8627
AAC75425	1329	1230	234	7.11924
AAC75426	1539	1440	16	0.415796
AAC75427	1164	1065	61	2.1434
AAC75428	615	516	1571	113.933
AAC75429	3594	3495	2300	24.6265
AAC75430	1146	1047	123	4.39624
AAC75431	945	846	66	2.91942
AAC75432	1695	1596	31	0.726861
AAC75433	1251	1152	84	2.72866
AAC75434	636	537	137	9.54704
AAC75435	276	177	159	33.616
AAC75436	243	144	195	50.6751
AAC75437	921	822	11209	510.291
ACO60002	72	3.541	95	1003.97
AAC75438	1239	1140	1357	44.5449
AAC75439	1698	1599	597	13.9717
AAC75440	735	636	272	16.0042
AAC75441	858	759	273	13.46
AAC75442	2496	2397	197	3.07554
AAC75443	1038	939	52	2.07234
AAC75444	1086	987	29	1.09952
AAC75445	1248	1149	68	2.21468
AAC75446	327	228	10	1.6413
AAC75447	966	867	1738	75.0159
AAC75448	1257	1158	283	9.14535
AAC75449	327	228	479	78.6182
AAC75451	1239	1140	1036	34.0077
AAC75452	1203	1104	2195	74.4026
AAC75453	1113	1014	1280.67	47.2629
AAC75454	2190	2091	1185	21.2074
AAC75455	345	246	844	128.39
AAC75456	393	294	656	83.4986
AAC75457	1416	1317	7761	220.523
AAC75458	885	786	225	10.7123
AAC75459	1257	1158	96	3.10231
AAC75460	834	735	12	0.610965
AAC75461	765	666	112	6.29313
AAC75462	927	828	289	13.0614
AAC75463	999	900	857	35.6337
ABD18696	219	120	195	60.8101
AAC75464	2016	1917	3116	60.8272
AAC75465	987	888	4442	187.192
AAC75466	762	663	1073	60.5632
AAC75467	972	873	14321	613.877
AAC75468	258	159	3802	894.824
AAC75469	1728	1629	30523	701.179
AAC75470	510	411	6982	635.712
AAC75471	852	753	295	14.6605
AAC75472	375	276	540	73.2162
AAC75473	735	636	868	51.0723
AAC75474	912	813	1527	70.2864
AAC75475	1098	999	767	28.7311
AAC75476	876	777	456	21.9617
AAC75477	834	735	1308	66.5952
AAC75478	1017	918	2014	82.0993
AAC75479	792	693	1914	103.355
AAC75480	858	759	165	8.13513
AAC75481	897	798	298	13.9745
AAC75482	1425	1326	630	17.7795
AAC75483	1305	1206	395	12.2567
AAC75484	900	801	1840	85.9623
AAC75485	576	477	1820	142.783
AAC75486	450	351	578	61.6231
AAC75487	426	327	542	62.026
AAC75488	870	771	1432	69.5042
AAC75489	900	801	1012	47.2793
AAC75490	1053	954	243	9.53192
AAC75491	501	402	68	6.33003
AAC75492	660	561	196	13.0742
AAC75493	888	789	149	7.06695
AAC75494	1362	1263	7928	234.9
AAC75495	1209	1110	1417	47.7716
AAC75496	642	543	360	24.8099
AAC75497	246	147	0	0
AAC75498	369	270	34	4.71235
AAC75499	417	318	54	6.35461
AAC75500	594	495	53	4.00676
AAC75501	378	279	32	4.29209
AAC75502	393	294	0	0
AAC75503	810	711	574	30.211
AAC75504	1404	1305	184	5.27631
AAC75505	1227	1128	85	2.81989
AAC75506	1188	1089	0	0
AAC75507	837	738	0	0
AAC75508	1404	1305	0	0
AAC75509	288	189	34	6.73193
AAC75510	294	195	61	11.7063
AAC75511	1017	918	24	0.978343
AAC75512	804	705	0	0
AAC75513	702	603	22	1.3653
AAC75514	480	381	63	6.18783
AAC75515	336	237	19	3.00005
AAC75516	2280	2181	5875	100.803
AAC75517	951	852	1573	69.0894
AAC75518	2004	1905	2809	55.1797
AAC75519	1044	945	1117	44.2328
AAC75520	576	477	1063	83.3945
AAC75521	1980	1881	454	9.03212
AAC75522	1701	1602	404	9.43716
AAC75523	3114	3015	1027	12.7469
ABP93450	60	2.81266	10	133.047
AAC75524	357	258	94	13.6342
AAC75525	1128	1029	1427	51.8957
ABD18697	201	102	448	164.362
AAC75526	699	600	562	35.0516
AAC75527	2016	1917	1276	24.9087
AAC75528	864	765	1254	61.3421
AAC75529	714	615	1204	73.2612
AAC75530	1035	936	9305	372.017
AAC75531	879	780	7545	361.982
AAC75532	573	474	2257	178.187
AAC75533	471	372	3623	364.458
AAC75534	618	519	102	7.35454
AAC75535	2019	1920	133	2.59223
AAC75536	948	849	56	2.46833
AAC75537	1440	1341	66	1.84178
AAC75538	651	552	0	0
AAC75539	1581	1482	155	3.91387
AAC75540	1668	1569	211	5.03248
AAC75541	546	447	74	6.19508
AAC75542	759	660	77	4.36586
AAC75543	414	315	31	3.68276
AAC75544	2013	1914	162	3.16735
AAC75545	849	750	325	16.216
AAC75546	1062	963	1084	42.1236
AAC75547	1464	1365	2061	56.5025
AAC75548	360	261	1862	266.97
AAC75549	702	603	2255	139.943
AAC75550	1290	1191	674	21.1773
AAC75551	627	528	1463	103.689
