target_id	length	eff_length	est_counts	tpm
AAC74797	669	570	258	64.198
AAC74798	591	492	31	8.93662
AAC74799	1392	1293	226	24.7906
AAC74800	804	705	49	9.85789
AAC74801	243	144	10	9.84951
AAT48137	2262	2163	54	3.5409
AAC74803	750	651	58	12.6364
AAC74804	1353	1254	24	2.71451
AAC74805	843	744	69	13.1539
AAC74806	351	252	0	0
AAC74807	1359	1260	34	3.82724
AAC74808	321	222	26	16.6111
AAC74809	339	240	388	229.296
AAC74810	828	729	970	188.721
AAC74811	888	789	116	20.8525
AAC74812	576	477	11	3.27078
AAC74813	486	387	23	8.42934
AAC74814	969	870	0	0
AAC74815	1344	1245	21	2.39236
AAC74816	1479	1380	27	2.77499
AAC74817	1035	936	0	0
AAC74818	1221	1122	32	4.04514
AAC74819	807	708	187	37.4615
AAC74820	711	612	177	41.0203
AAC74821	678	579	259	63.4451
AAC74822	708	609	194	45.1816
AAC74823	549	450	118	37.1917
AAC74824	1167	1068	88	11.6866
AAC74825	1536	1437	89	8.78436
AAC74826	654	555	13	3.32221
AAC74827	1308	1209	1201	140.894
AAC74828	621	522	200	54.3421
AAC74829	408	309	0	0
AAC74830	273	174	64	52.1684
AAC74831	1344	1245	538	61.29
AAC74832	1041	942	76	11.443
AAC74833	1962	1863	1462	111.304
AAC74834	1044	945	974	146.185
AAC74835	552	453	442	138.389
AAC74836	1857	1758	711	57.3624
AAC74837	1017	918	158	24.4113
AAC74838	642	543	432	112.839
AAC74839	1359	1260	14	1.57592
AAC74840	759	660	155	33.3092
AAC74841	981	882	29	4.66344
AAC74842	948	849	0	0
AAC74843	837	738	0	0
AAC74844	1044	945	0	0
AAC74845	1380	1281	0	0
AAC74846	1077	978	12	1.74028
AAC74847	273	174	575	468.701
AAC74848	414	315	619	278.713
AAC74849	996	897	25418	4019.07
AAC74850	885	786	523	94.3748
AAC74851	855	756	211	39.5856
AAC74852	747	648	1145	250.615
AAC74853	1935	1836	242	18.6947
AAC74854	1284	1185	84	10.054
AAC74855	1476	1377	131	13.4932
AAC74856	1491	1392	42	4.27944
AAC74857	504	405	215	75.294
AAC74858	105	10.839	25	327.137
AAC74859	447	348	55	22.4161
AAC74860	822	723	26	5.10049
AAC74861	1182	1083	56	7.33393
AAC74862	348	249	57	32.4678
AAC74863	255	156	74	67.2797
AAC74864	1026	927	248	37.9445
ACO59994	99	8.30345	0	0
ACO59995	75	3.79333	9	336.511
AAC74865	249	150	43	40.6588
AAC74866	183	84	0	0
AAC74867	360	261	0	0
AAC74868	639	540	161	42.2872
AAC74869	924	825	105	18.0515
AAC74870	1086	987	8	1.14961
AAC74871	1446	1347	45	4.73829
AAC74872	1125	1026	20	2.76477
AAC74873	966	867	60	9.81542
AAC74874	1128	1029	447	61.6125
AAC74875	1686	1587	197	17.6062
AAC74876	582	483	265	77.8172
AAC74877	696	597	151	35.874
AAC74878	1911	1812	301	23.5605
AAC74879	345	246	278	160.283
AAC74880	300	201	78	55.0396
AAC74881	180	81	114	199.617
AAC74882	1362	1263	93	10.4438
AAC74883	579	480	68	20.093
AAC74884	1365	1266	1760	197.177
AAC74885	1599	1500	205	19.3838
AAC74886	1557	1458	648	63.0368
AAC74887	972	873	4689	761.803
AAC74888	801	702	2974	600.87
AAC74889	852	753	3345	630.054
AAC74890	459	360	233	91.7974
AAC74891	567	468	48	14.547
AAC74892	810	711	131	26.1324
AAC74893	210	111	3299	4215.38
AAC74894	144	45.0002	2955	9313.65
AAC74895	288	189	650	487.785
AAC74896	144	45.0002	255	803.716
ABD18672	240	141	286	287.689
AAC74897	792	693	272	55.6689
AAC74898	1374	1275	48	5.33959
AAC74899	882	783	5175	937.401
AAC74900	2049	1950	2196	159.726
AAC74901	699	600	1735	410.133
AAC74902	498	399	734	260.916
AAC74903	1284	1185	234	28.0075
AAC74904	2634	2535	263	14.7148
AAC74905	1440	1341	220	23.2686
AAC74906	237	138	26	26.7221
AAC74907	192	93	18	27.4515
AAC74908	657	558	65	16.5218
AAC74909	342	243	195	113.817
AAC74910	873	774	637	116.728
AAC74911	375	276	541	278.013
AAC74912	231	132	27	29.0113
AAC74913	657	558	269	68.3746
AAC74914	663	564	222	55.8278
AAC74915	2061	1962	188	13.5905
AAC74916	660	561	354	89.4988
AAC74917	357	258	169	92.906
AAC74918	291	192	111	81.9971
AAC74919	1179	1080	142	18.6484
AAC74920	642	543	314	82.0175
AAC74921	1812	1713	263	21.7759
AAC74922	1476	1377	1227	126.383
AAC74923	870	771	258	47.4616
AAC74924	1443	1344	3513	370.728
AAC74925	972	873	524	85.1322
AAC74926	1323	1224	3064	355.046
AAC74927	933	834	7002	1190.78
AAC74928	756	657	502	108.372
AAC74929	786	687	1033	213.265
AAC74930	1011	912	418	65.0067
AAC74931	612	513	56	15.4827
ACO59996	66	3.13016	0	0
AAC74932	603	504	19	5.34687
AAC74933	522	423	516	173.016
AAC74934	741	642	1216	268.643
AAC74935	453	354	942	377.42
AAC74936	1773	1674	1903	161.235
AAC74937	567	468	73	22.1235
AAC74938	819	720	34	6.69766
AAC74939	396	297	288	137.535
AAC74940	744	645	289	63.5499
AAC74941	972	873	277	45.0031
AAC74942	2430	2331	32	1.94708
AAC74943	1101	1002	0	0
AAC74944	747	648	113	24.7332
AAC74945	567	468	175	53.0358
AAC74946	1734	1635	705	61.1573
AAC74947	489	390	0	0
AAC74948	393	294	0	0
AAC74949	2079	1980	41	2.93694
AAC74950	1149	1050	0	0
AAC74951	645	546	0	0
AAC74952	390	291	34	16.5715
AAC74953	1050	951	0	0
AAC74954	861	762	0	0
AAC74955	1602	1503	0	0
AAC74956	1662	1563	6	0.544464
AAC74957	504	405	0	0
AAC74958	1965	1866	44	3.3444
AAC74959	927	828	9	1.54166
AAC74960	888	789	58	10.4262
AAC74961	579	480	418	123.513
AAC74962	351	252	565	317.998
AAC74963	504	405	197.414	69.1352
AAC74964	276	177	127.821	102.425
AAC74965	429	330	56	24.0686
AAC74966	1425	1326	76	8.12919
AAC74967	801	702	28	5.65715
AAT48138	987	888	48	7.66664
AAC74970	1515	1416	36	3.60592
AAC74971	990	891	0	0
AAC74972	504	405	645	225.882
AAC74973	252	153	78	72.307
ACO59997	87	5.29969	14	374.675
AAC74974	324	225	3	1.89111
AAC74975	498	399	764	271.58
AAC74976	240	141	427	429.522
AAC74977	1212	1113	107	13.6353
AAC74978	666	567	934	233.637
AAC74979	549	450	303	95.5008
AAC74980	1833	1734	1494	122.202
AAC74981	657	558	877	222.917
AAC74982	225	126	42	47.2776
AAC74983	723	624	134	30.4577
AAC74984	753	654	241	52.2656
AAC74985	669	570	187	46.5311
AAC74986	987	888	409	65.3262
AAC74987	801	702	330	66.6736
AAC74988	552	453	12	3.75716
AAC74989	720	621	0	0
AAC74990	1497	1398	251	25.465
AAC74991	1407	1308	52	5.63862
AAC74992	411	312	16	7.27348
AAC74993	366	267	0	0
AAC74994	1488	1389	279	28.4891
AAC74995	414	315	635	285.917
AAC74996	1206	1107	599	76.7461
AAC74997	234	135	168	176.503
AAT48139	669	570	11	2.73713
AAC74999	480	381	27	10.0511
AAC75004	315	216	0	0
AAC75005	1659	1560	0	0
AAC75006	996	897	4	0.632477
AAC75007	687	588	0	0
AAC75008	1374	1275	0	0
AAC75009	444	345	0	0
AAC75010	1128	1029	15	2.06753
AAC75011	465	366	8	3.10017
AAC75012	1005	906	1	0.156548
AAC75013	414	315	1	0.450263
AAC75014	366	267	0	0
AAC75015	738	639	0	0
AAC75016	270	171	0	0
AAC75017	786	687	0	0
AAC75018	624	525	53	14.3184
AAC75019	189	90	247	389.252
AAC75020	228	129	38	41.7802
AAC75021	816	717	45	8.90165
AAC75022	1695	1596	164	14.5743
AAC75023	183	84	51	86.1128
AAC75024	918	819	262	45.3727
AAC75025	921	822	40	6.90184
AAC75026	471	372	122	46.5151
AAC75027	1419	1320	195	20.9526
AAC75028	696	597	85	20.194
AAC75029	366	267	56	29.7477
AAC75033	852	753	34	6.40414
AAC75034	1359	1260	249	28.0289
AAC75035	672	573	51	12.6239
AAC75036	414	315	0	0
AAC75037	1005	906	47	7.35778
AAC75038	636	537	16	4.22593
AAC75039	651	552	7314	1879.29
AAC75040	531	432	396	130.013
AAC75041	798	699	426	86.4389
AAC75042	7077	6978	274	5.56925
AAC75045	1317	1218	284	33.0711
AAC75046	1455	1356	484	50.6247
AAC75047	717	618	537	123.243
AAC75048	1488	1389	115	11.7428
AAC75049	951	852	74	12.3188
AAC75050	918	819	48	8.31255
AAC75051	933	834	281	47.7878
AAC75052	1080	981	223	32.2413
AAC75053	744	645	72	15.8325
AAC75054	546	447	163	51.7198
AAC75055	1017	918	230.109	35.5524
AAC75057	906	807	806.31	141.712
AAT48140	366	267	388.667	206.463
AAT48141	3120	3021	171	8.02828
AAC75062	1533	1434	20	1.97814
AAC75063	447	348	0	0
AAC75064	222	123	2	2.30623
AAC75065	369	270	24	12.6074
AAC75066	375	276	0	0
AAC75068	330	231	1670	1025.37
AAC75069	1059	960	107	15.8085
AAC75070	474	375	60	22.6933
AAC75071	1167	1068	4	0.531209
AAC75072	1428	1329	248	26.4669
AAC75073	228	129	149	163.822
AAC75074	1059	960	51	7.53487
AAC75075	1359	1260	283	31.8561
ACO59998	63	2.96166	0	0
AAC75076	930	831	264	45.0588
AAC75077	825	726	938	183.25
ABD18681	255	156	68	61.8246
AAC75078	252	153	32	29.6644
AAC75079	51	2.45573	0	0
AAC75080	900	801	1084	191.944
AAC75081	1305	1206	879	103.376
AAC75082	1071	972	647	94.4093
AAC75083	1068	969	877	128.367
AAC75084	591	492	198	57.0791
AAC75085	738	639	376	83.4572
AAC75086	777	678	302	63.1763
AAC75087	612	513	288	79.6255
AAC75088	981	882	1708	274.661
AAC75089	1167	1068	279	37.0518
AAC75090	1407	1308	4896	530.897
AAC75091	1017	918	1289.72	199.265
AAC75093	1119	1020	661	91.9133
AAC75094	591	492	497	143.274
AAC75095	993	894	745	118.194
AAC75096	1167	1068	594	78.8846
AAC75097	1104	1005	814	114.878
AAC75098	1248	1149	708	87.3957
AAC75099	558	459	527	162.845
AAC75100	882	783	1390	251.785
AAC75101	900	801	734	129.969
AAC75102	1086	987	1118	160.658
AAC75103	894	795	1474	262.971
AAC75104	1395	1296	86	9.41175
AAC75105	1221	1122	18	2.27539
AAC75106	1281	1182	0	0
AAC75107	1479	1380	0	0
AAC75108	1395	1296	0	0
AAC75109	1371	1272	0	0
AAC75110	1437	1338	0	0
AAC75111	1224	1125	0	0
AAC75112	480	381	0	0
AAC75113	966	867	0	0
AAC75114	1122	1023	59	8.18
AAC75115	549	450	11	3.46703
AAC75116	747	648	24	5.25307
AAC75117	1218	1119	0	0
AAC75118	1218	1119	37	4.68974
AAC75119	489	390	0	0
AAC75120	840	741	10	1.91407
AAC75121	2163	2064	0	0
AAC75122	444	345	0	0
AAC75123	1140	1041	8	1.08997
AAC75124	1584	1485	441	42.1201
AAC75125	1854	1755	671	54.2278
AAC75126	582	483	708	207.904
AAC75127	642	543	216	56.4197
AAC75128	3318	3219	254	11.1915
AAC75129	849	750	98	18.5328
AAC75130	1353	1254	181	20.4719
AAC75131	1947	1848	54	4.14447
AAC75132	462	363	0	0
AAC75133	762	663	4	0.855704
AAC75134	660	561	36	9.10158
ACO59999	60	2.81266	6	302.559
ACO60000	57	2.68022	0	0
AAC75135	1248	1149	165	20.3676
AAC75136	3123	3024	66	3.09556
AAC75137	3078	2979	57	2.71382
AAC75138	1416	1317	52	5.60008
AAC75139	1404	1305	0	0
AAC75140	723	624	224	50.9144
AAC75141	333	234	65	39.398
AAC75142	1362	1263	118	13.2512
AAC75143	219	120	32	37.8221
AAC75146	318	219	0	0
AAC75147	900	801	16	2.83312
AAC75149	300	201	38.2	26.9553
AAC75150	867	768	87	16.067
AAC75152	1041	942	1203	181.131
AAC75154	285	186	1145	873.111
AAC75155	453	354	2328	932.732
AAC75156	1263	1164	8615	1049.73
AAC75157	855	756	8169	1532.58
AAC75158	1053	954	72	10.7044
AAC75159	1278	1179	1201	144.479
AAC75160	1005	906	886	138.702
AAC75161	966	867	1464	239.496
AAC75162	747	648	274	59.9725
AAC75163	819	720	30	5.9097
AAC75164	801	702	66	13.3347
AAC75165	789	690	40	8.2222
AAC75166	273	174	111	90.4796
AAC75167	825	726	0	0
AAC75168	339	240	37	21.8659
AAC75169	1035	936	20	3.03062
AAC75170	2481	2382	30	1.78631
AAC75171	720	621	26	5.93825
AAC75172	543	444	155	49.5137
AAC75173	282	183	32	24.8014
AAC75174	1110	1011	1042	146.182
AAC75175	2034	1935	1296	94.995
AAC75179	3633	3534	55	2.20736
ABD18687	318	219	0	0
AAC75180	1089	990	0	0
AAC75181	2280	2181	23	1.49572
AAC75182	1137	1038	0	0
AAC75184	462	363	53	20.7084
AAC75185	471	372	112	42.7024
AAC75186	720	621	257	58.6973
AAC75187	1686	1587	114	10.1884
AAC75188	732	633	87	19.4936
ABD18688	108	12.4647	81	921.683
AAC75189	732	633	111	24.8712
AAC75190	927	828	64	10.9629
AAC75191	1158	1059	94	12.5895
AAC75192	918	819	70	12.1225
AAC75193	2298	2199	475	30.6369
AAC75194	1716	1617	920	80.6965
AAC75195	933	834	318	54.0802
AAC75196	588	489	12	3.48056
AAC75197	579	480	73	21.5704
AAC75198	762	663	53	11.3381
ACO60001	84	4.82681	0	0
AAC75201	948	849	21	3.50823
AAC75202	399	300	255	120.558
AAC75203	696	597	438	104.058
AAC75204	885	786	886	159.878
AAC75205	720	621	60	13.7037
AAC75206	240	141	44	44.2599
AAC75207	1239	1140	134	16.6716
AAC75208	1236	1137	285	35.5518
AAC75209	1011	912	96	14.9298
AAC75210	1521	1422	102	10.1737
AAC75211	999	900	799	125.916
AAC75212	1041	942	72	10.8407
AAC75213	1158	1059	290	38.84
AAC75214	669	570	452	112.471
AAC75215	837	738	492	94.5553
AAC75216	1992	1893	159	11.9131
AAC75217	1470	1371	360	37.2428
AAC75218	882	783	882	159.766
AAC75219	1050	951	77	11.4838
AAC75220	858	759	182	34.01
AAC75221	1089	990	168	24.0686
AAC75222	1251	1152	11	1.35431
AAC75223	942	843	0	0
AAC75224	660	561	14	3.5395
AAC75225	1251	1152	69	8.4952
AAC75226	939	840	11	1.85734
AAC75227	942	843	0	0
AAC75228	1692	1593	13728	1222.27
AAC75229	939	840	5804	979.998
AAC75230	1131	1032	12121	1665.85
AAC75231	1182	1083	143	18.7277
ABD18689	255	156	21	19.0929
AAC75232	573	474	640	191.504
AAC75233	1467	1368	519	53.8094
AAC75234	987	888	212	33.861
AAC75235	714	615	210	48.4307
AAC75236	567	468	1387	420.347
AAC75237	1557	1458	110	10.7007
AAC75238	1815	1716	123	10.1663
AAC75239	1095	996	77	10.965
AAC75240	1026	927	34	5.20207
AAC75241	1590	1491	446	42.4262
AAC75242	345	246	478	275.594
AAC75243	1191	1092	643	83.5152
AAC75244	696	597	709	168.441
AAC75245	1761	1662	120	10.2406
AAC75246	285	186	1879	1432.82
AAC75247	1008	909	372	58.0438
AAC75248	228	129	238	261.676
AAC75249	1761	1662	1010	86.1921
AAC75252	1017	918	1289.72	199.265
AAC75253	648	549	236	60.9701
AAC75254	1053	954	196	29.1397
AAC75255	558	459	94	29.0464
AAC75256	1944	1845	206	15.8361
AAC75257	480	381	134	49.8835
AAC75258	210	111	128	163.555
AAC75259	738	639	209	46.3898
AAC75260	663	564	100	25.1477
AAC75261	624	525	321	86.7207
AAC75262	603	504	439	123.541
AAC75263	450	351	227	91.7267
AAC75264	864	765	202	37.4513
AAC75265	696	597	201	47.7528
AAC75266	2487	2388	2029	120.51
AAC75267	264	165	76	65.3291
AAC75268	495	396	185	66.2603
AAC75269	489	390	418	152.016
AAC75270	1647	1548	365	33.4425
AAC75271	1644	1545	98	8.99652
AAC75272	651	552	36	9.24997
AAC75273	1065	966	51	7.48807
AAC75274	1056	957	16	2.37129
AAC75275	1104	1005	609	85.9465
AAC75276	2673	2574	1504	82.8736
AAC75277	651	552	1237	317.839
AAC75278	2850	2751	607	31.295
AAC75279	1827	1728	148	12.1477
AAC75280	1386	1287	235	25.898
AAC75281	663	564	0	0
AAC75282	651	552	0	0
AAC75283	1323	1224	0	0
AAC75284	1185	1086	34	4.44044
AAC75285	777	678	38	7.94934
AAC75286	1650	1551	34	3.10917
AAC75289	624	525	28	7.56442
AAC75290	1689	1590	37	3.30051
AAC75291	2628	2529	4717	264.542
AAC75292	723	624	329	74.7805
AAC75293	3753	3654	246	9.54868
AAC75294	2286	2187	2444	158.5
AAC75295	1131	1032	811	111.46
AAC75296	255	156	496	450.956
AAC75297	651	552	168	43.1665
AAC75299	1077	978	22344	3240.4
AAC75300	1359	1260	11644	1310.72
AAC75301	1629	1530	5068	469.81
AAC75302	1260	1161	3184	388.971
AAC75303	1191	1092	2884	374.584
AAC75304	900	801	177	31.3413
AAC75305	804	705	54	10.8638
AAC75306	1290	1191	0	0
AAC75307	1206	1107	19	2.43435
AAC75308	783	684	0	0
AAC75309	1203	1104	386	49.5901
AAC75310	543	444	47	15.0138
AAC75311	426	327	90	39.0366
AAC75312	603	504	0	0
AAC75313	1140	1041	0	0
AAC75314	969	870	0	0
AAC75315	1983	1884	0	0
AAC75316	891	792	0	0
AAC75317	1653	1554	0	0
ABD18693	336	237	0	0
AAC75318	387	288	0	0
AAC75319	267	168	0	0
AAC75320	1356	1257	0	0
AAC75321	963	864	0	0
AAC75322	858	759	0	0
AAC75323	759	660	0	0
AAC75324	1671	1572	0	0
AAC75325	1296	1197	0	0
AAC75326	306	207	0	0
AAC75327	462	363	0	0
AAC75328	918	819	0	0
AAC75329	1212	1113	0	0
AAC75330	1728	1629	0	0
AAC75331	972	873	0	0
AAC75332	504	405	0	0
AAC75333	717	618	30	6.88509
AAC75334	423	324	11	4.81531
AAC75335	849	750	33	6.24065
AAC75336	1458	1359	1923	200.695
AAC75337	1530	1431	1136	112.594
AAC75338	1842	1743	2063	167.872
AAC75339	303	204	358	248.903
AAC75340	555	456	722	224.569
AAC75341	543	444	524	167.388
AAC75342	978	879	703	113.434
AAC75343	2727	2628	4255	229.642
AAC75344	1338	1239	1830	209.487
AAC75345	501	402	1314	463.603
AAC75346	1791	1692	4702	394.148
AAC75347	663	564	1920	482.835
AAC75348	444	345	1931	793.853
AAC75349	939	840	385	65.0067
AAC75350	1218	1119	1231	156.029
AAC75351	600	501	394	111.541
AAC75352	1833	1734	946	77.3783
AAC75353	651	552	767	197.076
AAC75354	495	396	381	136.46
AAC75355	456	357	181	71.9097
AAC75356	1203	1104	4483	575.939
AAC75357	2145	2046	3285	227.723
AAC75358	1521	1422	225	22.4419
AAC75359	543	444	357	114.041
AAC75360	555	456	495	153.963
AAC75361	645	546	221	57.4085
AAC75362	648	549	52	13.4341
AAC75363	363	264	585	314.289
AAC75364	894	795	606	108.114
AAC75365	891	792	166	29.7276
AAC75366	774	675	22	4.6227
AAC75367	717	618	18	4.13105
AAC75368	687	588	5	1.20606
AAC75369	783	684	120	24.883
AAC75370	783	684	76	15.7592
AAC75371	570	471	102	30.7154
AAC75372	1518	1419	289	28.8863
AAC75373	489	390	337	122.558
AAC75374	663	564	401	100.842
AAC75375	1269	1170	532	64.4915
AAC75376	915	816	1813	315.126
AAC75377	660	561	732	185.065
AAC75378	813	714	282	56.018
AAC75379	1014	915	444	68.8238
AAC75380	1137	1038	659	90.0461
AAC75381	996	897	201	31.782
AAC75382	1179	1080	167	21.9316
AAC75383	1221	1122	5574	704.614
AAC75384	2007	1908	323	24.0105
AAC75385	279	180	443	349.066
AAC75386	549	450	107	33.7247
AAC75387	810	711	317	63.2363
AAC75388	825	726	440	85.9593
AAC75389	1086	987	873	125.451
AAC75390	933	834	726	123.466
AAC75391	552	453	589	184.414
AAC75392	822	723	294	57.6748
AAC75393	540	441	14	4.50263
AAC75394	489	390	0	0
AAC75395	513	414	0	0
AAC75396	753	654	0	0
AAC75399	564	465	0	0
AAC75400	486	387	158	57.9059
AAC75401	2145	2046	436	30.2244
AAC75402	1311	1212	241	28.2027
AAC75403	285	186	1297	989.017
AAC75404	1341	1242	946	108.031
AAC75405	1059	960	63	9.30778
AAC75406	756	657	616	132.982
AAC75407	933	834	14	2.38089
AAC75408	1158	1059	85	11.3841
AAC75409	363	264	202	108.524
AAC75410	921	822	735	126.821
AAC75411	1332	1233	997	114.686
AAC75413	441	342	0	0
AAC75416	495	396	0	0
AAC75418	363	264	0	0
AAC75419	825	726	0	0
AAC75420	537	438	0	0
AAC75421	363	264	0	0
AAC75422	306	207	0	0
ABD18695	201	102	208	289.228
AAC75423	936	837	20	3.38908
AAC75424	1338	1239	0	0
AAC75425	1329	1230	109	12.5689
AAC75426	1539	1440	26	2.56087
AAC75427	1164	1065	0	0
AAC75428	615	516	622	170.969
AAC75429	3594	3495	427	17.3284
AAC75430	1146	1047	0	0
AAC75431	945	846	15	2.51477
AAC75432	1695	1596	5	0.444339
AAC75433	1251	1152	0	0
AAC75434	636	537	0	0
AAC75435	276	177	33	26.4434
AAC75436	243	144	86	84.7058
AAC75437	921	822	925	159.605
ACO60002	72	3.541	82	3284.47
AAC75438	1239	1140	378	47.0288
AAC75439	1698	1599	226	20.0464
AAC75440	735	636	107	23.8618
AAC75441	858	759	84	15.6969
AAC75442	2496	2397	18	1.06508
AAC75443	1038	939	36	5.43768
AAC75444	1086	987	6	0.862206
AAC75445	1248	1149	48	5.92513
AAC75446	327	228	0	0
AAC75447	966	867	1101	180.113
AAC75448	1257	1158	202	24.7411
AAC75449	327	228	76	47.2776
AAC75451	1239	1140	269	33.4676
AAC75452	1203	1104	574	73.7428
AAC75453	1113	1014	520	72.7348
AAC75454	2190	2091	121	8.20745
AAC75455	345	246	220	126.842
AAC75456	393	294	132	63.6801
AAC75457	1416	1317	2461	265.035
AAC75458	885	786	46	8.30065
AAC75459	1257	1158	12	1.46977
AAC75460	834	735	12	2.31564
AAC75461	765	666	8	1.7037
AAC75462	927	828	87	14.9027
AAC75463	999	900	346	54.5269
ABD18696	219	120	73	86.2817
AAC75464	2016	1917	622	46.0199
AAC75465	987	888	976	155.888
AAC75466	762	663	151	32.3028
AAC75467	972	873	1280	207.957
AAC75468	258	159	1250	1115.04
AAC75469	1728	1629	12092	1052.82
AAC75470	510	411	4212	1453.53
AAC75471	852	753	324	61.0277
AAC75472	375	276	26	13.3611
AAC75473	735	636	102	22.7468
AAC75474	912	813	288	50.2434
AAC75475	1098	999	305	43.3023
AAC75476	876	777	50	9.12696
AAC75477	834	735	109	21.0337
AAC75478	1017	918	83	12.8237
AAC75479	792	693	3609	738.636
AAC75480	858	759	73	13.6414
AAC75481	897	798	301	53.4984
AAC75482	1425	1326	126	13.4773
AAC75483	1305	1206	49	5.7627
AAC75484	900	801	644	114.033
AAC75485	576	477	161	47.8723
AAC75486	450	351	15	6.06123
AAC75487	426	327	78	33.8317
AAC75488	870	771	450	82.7818
AAC75489	900	801	193	34.1745
AAC75490	1053	954	104	15.4619
AAC75491	501	402	31	10.9374
AAC75492	660	561	55	13.9052
AAC75493	888	789	83	14.9203
AAC75494	1362	1263	1413	158.678
AAC75495	1209	1110	246	31.4332
AAC75496	642	543	89	23.247
AAC75497	246	147	0	0
AAC75498	369	270	0	0
AAC75499	417	318	12	5.35218
AAC75500	594	495	0	0
AAC75501	378	279	0	0
AAC75502	393	294	28	13.5079
AAC75503	810	711	146	29.1246
AAC75504	1404	1305	0	0
AAC75505	1227	1128	28	3.52067
AAC75506	1188	1089	0	0
AAC75507	837	738	0	0
AAC75508	1404	1305	0	0
AAC75509	288	189	0	0
AAC75510	294	195	22	16.0017
AAC75511	1017	918	6	0.927012
AAC75512	804	705	0	0
AAC75513	702	603	0	0
AAC75514	480	381	0	0
AAC75515	336	237	0	0
AAC75516	2280	2181	1896	123.299
AAC75517	951	852	184	30.6306
AAC75518	2004	1905	230	17.1242
AAC75519	1044	945	62	9.30544
AAC75520	576	477	211	62.7395
AAC75521	1980	1881	137	10.3302
AAC75522	1701	1602	162	14.3427
AAC75523	3114	3015	251	11.8076
ABP93450	60	2.81266	106	5345.21
AAC75524	357	258	84	46.1781
AAC75525	1128	1029	304	41.902
ABD18697	201	102	64	88.9932
AAC75526	699	600	124	29.3121
AAC75527	2016	1917	255	18.8667
AAC75528	864	765	411	76.2004
AAC75529	714	615	516	119.001
AAC75530	1035	936	2795	423.529
AAC75531	879	780	2750	500.052
AAC75532	573	474	829	248.058
AAC75533	471	372	920	350.77
AAC75534	618	519	48	13.1175
AAC75535	2019	1920	11	0.812584
AAC75536	948	849	0	0
AAC75537	1440	1341	27	2.8557
AAC75538	651	552	15	3.85415
AAC75539	1581	1482	59	5.64652
AAC75540	1668	1569	104	9.40129
AAC75541	546	447	0	0
AAC75542	759	660	32	6.87675
AAC75543	414	315	15	6.75395
AAC75544	2013	1914	33	2.44539
AAC75545	849	750	70	13.2377
AAC75546	1062	963	140	20.6195
AAC75547	1464	1365	435	45.1995
AAC75548	360	261	300	163.026
AAC75549	702	603	818	192.403
AAC75550	1290	1191	195	23.222
AAC75551	627	528	457	122.761
AAC75552	1038	939	478	72.2003
AAC75553	639	540	444	116.618
AAC75554	2067	1968	1016	73.2227
AAC75555	1542	1443	563	55.3374
AAC75556	2244	2145	89	5.88491
AAC75557	192	93	346	527.679
AAC75558	519	420	28	9.45553
AAC75559	540	441	64	20.5835
AAC75560	1578	1479	3832	367.48
AAC75561	1467	1368	960	99.5319
AAC75562	1371	1272	1233	137.484
AAC75563	216	117	89	107.89
AAC75564	1473	1374	1327	136.981
AAC75565	1179	1080	1590	208.81
AAC75566	621	522	656	178.242
AAC75567	1275	1176	2316	279.324
AAC75568	1119	1020	1989	276.574
AAC75569	1014	915	1517	235.148
AAC75570	1155	1056	576	77.3634
AAC75571	432	333	573	244.055
AAC75572	2313	2214	108	6.91868
AAC75573	4962	4863	2200	64.1646
AAC75574	846	747	974	184.933
AAC75575	777	678	269	56.2729
AAC75576	1284	1185	498	59.6057
AAC75577	201	102	38	52.8397
AAC75578	336	237	201	120.289
AAC75579	1851	1752	578	46.7919
AAC75580	516	417	99	33.6726
AAC75581	324	225	453	285.557
AAC75582	387	288	432	212.749
AAT48142	1215	1116	910	115.652
AAC75584	489	390	239	86.9181
AAC75585	741	642	959	211.866
AAC75586	804	705	490	98.5789
AAC75587	855	756	10	1.8761
AAC75588	1281	1182	78	9.35953
AAC75589	1140	1041	59	8.03856
AAC75590	891	792	66	11.8194
AGW80435	66	3.13016	0	0
AAC75591	1362	1263	73	8.19778
AAC75592	519	420	30	10.1309
AAC75593	321	222	0	0
AAC75594	813	714	0	0
AAC75595	1203	1104	46	5.9097
AAC75596	423	324	0	0
AAC75597	873	774	0	0
AAC75598	1062	963	14	2.06195
AAC75599	999	900	17	2.67907
AAC75600	1512	1413	39	3.91471
AAC75601	984	885	0	0
AAC75602	3282	3183	61	2.71813
AAC75603	1194	1095	37	4.79253
AAC75604	1254	1155	3759	461.602
AAC75605	1191	1092	309	40.134
AAC75606	339	240	332	196.202
AAC75607	1335	1236	160	18.3602
AAC75608	714	615	227	52.3513
AAC75609	1428	1329	280	29.882
AAT48143	3888	3789	631	23.6201
AAC75611	1557	1458	107	10.4089
AAC75612	504	405	309	108.213
AAC75613	636	537	133	35.1281
AAC75614	849	750	24	4.53865
AAC75615	261	162	92	80.5471
ACO60003	81	4.42658	27	865.112
AAC75616	381	282	83	41.7451
AAC75617	732	633	297	66.5472
AAC75618	729	630	255	57.4085
AAC75619	906	807	612	107.561
AAC75620	681	582	490	119.413
AAC75621	975	876	827	133.899
AAC75622	1800	1701	1396	116.401
AAC75623	480	381	430	160.074
AAC75624	957	858	580	95.8777
AAC75625	651	552	1046	268.763
AAC75626	576	477	790	234.901
AAC75627	1623	1524	238	22.1498
