target_id	length	eff_length	est_counts	tpm
AAC74768	939	840	4	0.386502
AAC74769	1290	1191	41	2.79411
AAC74770	294	195	0	0
AAC74771	1647	1548	26	1.36324
AAC74772	2379	2280	375	13.3496
AAC74773	834	735	109	12.0368
AAC74774	1047	948	571	48.8876
AAC74775	192	93	195	170.185
AAC74776	1437	1338	1868	113.316
AAC74777	714	615	566	74.6986
AAC74778	465	366	164	36.3692
AAC74779	750	651	236	29.424
AAC74780	552	453	311	55.7228
AAC74781	981	882	463	42.6072
AAC74782	300	201	922	372.311
AAC74783	2388	2289	10245	363.276
AAC74784	984	885	3739	342.912
AAC74785	45	2.27346	0	0
AAC74786	357	258	12088	3802.82
AAC74787	198	99	8587	7040.07
AAC74788	543	444	20785	3799.6
AAC74789	1929	1830	15196	673.983
ABD18671	108	12.4647	0	0
AAC74792	759	660	185	22.7509
AAC74793	930	831	199	19.4367
AAC74794	291	192	99	41.8509
AAC74795	861	762	558	59.4361
AAC74796	537	438	305	56.5193
AAC74797	669	570	329	46.8481
AAC74798	591	492	11	1.81467
AAC74799	1392	1293	436	27.369
AAC74800	804	705	67	7.71359
AAC74801	243	144	78	43.9646
AAT48137	2262	2163	238	8.93082
AAC74803	750	651	371	46.2555
AAC74804	1353	1254	129	8.34955
AAC74805	843	744	202	22.0368
AAC74806	351	252	102	32.8527
AAC74807	1359	1260	280	18.0368
AAC74808	321	222	109	39.8515
AAC74809	339	240	182	61.5504
AAC74810	828	729	654	72.815
AAC74811	888	789	335	34.4619
AAC74812	576	477	36	6.12569
AAC74813	486	387	119	24.9578
AAC74814	969	870	41	3.82504
AAC74815	1344	1245	26	1.69502
AAC74816	1479	1380	22	1.29394
AAC74817	1035	936	6	0.520291
AAC74818	1221	1122	26	1.88084
AAC74819	807	708	589	67.5232
AAC74820	711	612	264	35.0125
AAC74821	678	579	517	72.4741
AAC74822	708	609	253	33.719
AAC74823	549	450	355	64.0305
AAC74824	1167	1068	710	53.9583
AAC74825	1536	1437	592	33.4377
AAC74826	654	555	175	25.5927
AAC74827	1308	1209	2222	149.172
AAC74828	621	522	331	51.4669
AAC74829	408	309	29	7.61746
AAC74830	273	174	54	25.1893
AAC74831	1344	1245	1340	87.3587
AAC74832	1041	942	294	25.3319
AAC74833	1962	1863	2366	103.08
AAC74834	1044	945	1727	148.331
AAC74835	552	453	532	95.3201
AAC74836	1857	1758	808	37.3047
AAC74837	1017	918	611	54.0218
AAC74838	642	543	774	115.694
AAC74839	1359	1260	131	8.43862
AAC74840	759	660	170	20.9062
AAC74841	981	882	61	5.61348
AAC74842	948	849	28	2.67683
AAC74843	837	738	39	4.28923
AAC74844	1044	945	35	3.00613
AAC74845	1380	1281	37	2.34436
AAC74846	1077	978	156	12.9466
AAC74847	273	174	682	318.131
AAC74848	414	315	1090	280.858
AAC74849	996	897	24431	2210.65
AAC74850	885	786	486	50.1862
AAC74851	855	756	447	47.9906
AAC74852	747	648	2032	254.519
AAC74853	1935	1836	177	7.82477
AAC74854	1284	1185	141	9.65765
AAC74855	1476	1377	271	15.9737
AAC74856	1491	1392	469	27.3467
AAC74857	504	405	421	84.3719
AAC74858	105	10.839	40	299.532
AAC74859	447	348	245	57.1423
AAC74860	822	723	172	19.3091
AAC74861	1182	1083	10	0.74945
AAC74862	348	249	77	25.0993
AAC74863	255	156	74	38.5015
AAC74864	1026	927	561	49.1195
ACO59994	99	8.30345	57	557.169
ACO59995	75	3.79333	27	577.716
AAC74865	249	150	118	63.8501
AAC74866	183	84	0	0
AAC74867	360	261	0	0
AAC74868	639	540	143	21.4938
AAC74869	924	825	34	3.345
AAC74870	1086	987	45	3.70055
AAC74871	1446	1347	0	0
AAC74872	1125	1026	12	0.949303
AAC74873	966	867	183	17.1318
AAC74874	1128	1029	531	41.8842
AAC74875	1686	1587	393	20.0996
AAC74876	582	483	600	100.827
AAC74877	696	597	698	94.8969
AAC74878	1911	1812	893	40.0004
AAC74879	345	246	760	250.755
AAC74880	300	201	360	145.371
AAC74881	180	81	104	104.212
AAC74882	1362	1263	399	25.6413
AAC74883	579	480	158	26.7169
AAC74884	1365	1266	2482	159.125
AAC74885	1599	1500	231	12.4995
AAC74886	1557	1458	1403	78.1036
AAC74887	972	873	2907	270.272
AAC74888	801	702	1722	199.098
AAC74889	852	753	2312	249.209
AAC74890	459	360	252	56.8158
AAC74891	567	468	76	13.1807
AAC74892	810	711	472	53.8819
AAC74893	210	111	2958	2162.95
AAC74894	144	45.0002	2110	3805.74
AAC74895	288	189	1051	451.348
AAC74896	144	45.0002	194	349.911
ABD18672	240	141	206	118.582
AAC74897	792	693	342	40.0556
AAC74898	1374	1275	82	5.22005
AAC74899	882	783	4107	425.73
AAC74900	2049	1950	6336	263.725
AAC74901	699	600	3840	519.458
AAC74902	498	399	943	191.827
AAC74903	1284	1185	409	28.014
AAC74904	2634	2535	703	22.5086
AAC74905	1440	1341	208	12.5894
AAC74906	237	138	17	9.99863
AAC74907	192	93	30	26.1824
AAC74908	657	558	217	31.5643
AAC74909	342	243	630	210.429
AAC74910	873	774	1219	127.83
AAC74911	375	276	980	288.196
AAC74912	231	132	118	72.5569
AAC74913	657	558	389	56.583
AAC74914	663	564	334	48.066
AAC74915	2061	1962	578	23.9111
AAC74916	660	561	722	104.459
AAC74917	357	258	359	112.939
AAC74918	291	192	383	161.908
AAC74919	1179	1080	296	22.2453
AAC74920	642	543	638	95.3656
AAC74921	1812	1713	301	14.262
AAC74922	1476	1377	1803	106.275
AAC74923	870	771	155	16.3173
AAC74924	1443	1344	4327	261.311
AAC74925	972	873	679	63.1286
AAC74926	1323	1224	573	37.9965
AAC74927	933	834	495	48.1737
AAC74928	756	657	578	71.4058
AAC74929	786	687	534	63.0893
AAC74930	1011	912	634	56.4242
AAC74931	612	513	282	44.6172
ACO59996	66	3.13016	0	0
AAC74932	603	504	48	7.73004
AAC74933	522	423	1636	313.916
AAC74934	741	642	2755	348.303
AAC74935	453	354	3120	715.356
AAC74936	1773	1674	3179	154.137
AAC74937	567	468	70	12.1401
AAC74938	819	720	53	5.97467
AAC74939	396	297	520	142.108
AAC74940	744	645	212	26.6776
AAC74941	972	873	755	70.1946
AAC74942	2430	2331	127	4.42214
AAC74943	1101	1002	8	0.648027
AAC74944	747	648	340	42.5868
AAC74945	567	468	185	32.0846
AAC74946	1734	1635	1312	65.1309
AAC74947	489	390	31	6.45161
AAC74948	393	294	34	9.38647
AAC74949	2079	1980	56	2.29559
AAC74950	1149	1050	18	1.39141
AAC74951	645	546	0	0
AAC74952	390	291	0	0
AAC74953	1050	951	0	0
AAC74954	861	762	28	2.98246
AAC74955	1602	1503	24	1.29605
AAC74956	1662	1563	0	0
AAC74957	504	405	28	5.61143
AAC74958	1965	1866	18	0.782946
AAC74959	927	828	142	13.9197
AAC74960	888	789	120	12.3445
AAC74961	579	480	622	105.177
AAC74962	351	252	653	210.321
AAC74963	504	405	670.978	134.47
AAC74964	276	177	256.037	117.409
AAC74965	429	330	2	0.491911
AAC74966	1425	1326	127	7.77376
AAC74967	801	702	45	5.20291
AAT48138	987	888	38	3.47329
AAC74970	1515	1416	186	10.6616
AAC74971	990	891	43	3.91707
AAC74972	504	405	262	52.507
AAC74973	252	153	364	193.099
ACO59997	87	5.29969	3	45.9454
AAC74974	324	225	13	4.68956
AAC74975	498	399	1120	227.833
AAC74976	240	141	241	138.729
AAC74977	1212	1113	323	23.5547
AAC74978	666	567	2412	345.275
AAC74979	549	450	782	141.047
AAC74980	1833	1734	2822	132.093
AAC74981	657	558	1652	240.296
AAC74982	225	126	40	25.7668
AAC74983	723	624	686	89.2299
AAC74984	753	654	405	50.263
AAC74985	669	570	151	21.5017
AAC74986	987	888	247	22.5764
AAC74987	801	702	390	45.0919
AAC74988	552	453	29	5.19602
AAC74989	720	621	12	1.56841
AAC74990	1497	1398	1072	62.2384
AAC74991	1407	1308	123	7.63253
AAC74992	411	312	0	0
AAC74993	366	267	0	0
AAC74994	1488	1389	460	26.8798
AAC74995	414	315	635	163.619
AAC74996	1206	1107	1684	123.471
AAC74997	234	135	90	54.1103
AAT48139	669	570	62	8.82852
AAC74999	480	381	67	14.2732
AAC75004	315	216	16	6.01225
AAC75005	1659	1560	0	0
AAC75006	996	897	36	3.25747
AAC75007	687	588	0	0
AAC75008	1374	1275	0	0
AAC75009	444	345	0	0
AAC75010	1128	1029	26	2.05083
AAC75011	465	366	0	0
AAC75012	1005	906	6	0.537519
AAC75013	414	315	0	0
AAC75014	366	267	0	0
AAC75015	738	639	25	3.17548
AAC75016	270	171	0	0
AAC75017	786	687	56	6.6161
AAC75018	624	525	202	31.2293
AAC75019	189	90	121	109.122
AAC75020	228	129	62	39.0097
AAC75021	816	717	113	12.7918
AAC75022	1695	1596	666	33.8698
AAC75023	183	84	290	280.214
AAC75024	918	819	938	92.9587
AAC75025	921	822	421	41.5701
AAC75026	471	372	382	83.3473
AAC75027	1419	1320	449	27.6085
AAC75028	696	597	344	46.7687
AAC75029	366	267	96	29.1831
AAC75033	852	753	44	4.74273
AAC75034	1359	1260	324	20.8711
AAC75035	672	573	172	24.3638
AAC75036	414	315	9	2.31901
AAC75037	1005	906	130	11.6462
AAC75038	636	537	2	0.302292
AAC75039	651	552	0	0
AAC75040	531	432	44	8.26685
AAC75041	798	699	214	24.8489
AAC75042	7077	6978	526	6.11823
AAC75045	1317	1218	712	47.4464
AAC75046	1455	1356	1007	60.2755
AAC75047	717	618	1447	190.043
AAC75048	1488	1389	75	4.38258
AAC75049	951	852	675	64.3036
AAC75050	918	819	98	9.7121
AAC75051	933	834	439	42.7237
AAC75052	1080	981	403	33.3432
AAC75053	744	645	135	16.9881
AAC75054	546	447	184	33.4104
AAC75055	1017	918	621.475	54.948
AAC75057	906	807	1323.53	133.116
AAT48140	366	267	555	168.715
AAT48141	3120	3021	662	17.786
AAC75062	1533	1434	97	5.49027
AAC75063	447	348	0	0
AAC75064	222	123	13	8.57846
AAC75065	369	270	0	0
AAC75066	375	276	0	0
AAC75068	330	231	1915	672.865
AAC75069	1059	960	209	17.6704
AAC75070	474	375	117	25.3236
AAC75071	1167	1068	185	14.0595
AAC75072	1428	1329	724	44.2165
AAC75073	228	129	62	39.0097
AAC75074	1059	960	87	7.35561
AAC75075	1359	1260	833	53.6593
ACO59998	63	2.96166	5	137.027
AAC75076	930	831	466	45.5151
AAC75077	825	726	1311	146.567
ABD18681	255	156	195	101.457
AAC75078	252	153	172	91.2448
AAC75079	51	2.45573	0	0
AAC75080	900	801	1062	107.613
AAC75081	1305	1206	1260	84.7997
AAC75082	1071	972	1101	91.9373
AAC75083	1068	969	1221	102.273
AAC75084	591	492	758	125.047
AAC75085	738	639	731	92.8512
AAC75086	777	678	1087	130.128
AAC75087	612	513	1082	171.191
AAC75088	981	882	3764	346.379
AAC75089	1167	1068	452	34.3509
AAC75090	1407	1308	8771	544.267
AAC75091	1017	918	2650.34	234.331
AAC75093	1119	1020	2417	192.33
AAC75094	591	492	1134	187.076
AAC75095	993	894	1173	106.496
AAC75096	1167	1068	1738	132.084
AAC75097	1104	1005	2653	214.26
AAC75098	1248	1149	2639	186.419
AAC75099	558	459	1071	189.386
AAC75100	882	783	2722	282.161
AAC75101	900	801	2112	214.009
AAC75102	1086	987	3472	285.518
AAC75103	894	795	1688	172.336
AAC75104	1395	1296	75	4.69707
AAC75105	1221	1122	16	1.15744
AAC75106	1281	1182	0	0
AAC75107	1479	1380	80	4.70524
AAC75108	1395	1296	22	1.37781
AAC75109	1371	1272	36	2.29713
AAC75110	1437	1338	46	2.79044
AAC75111	1224	1125	20	1.44294
AAC75112	480	381	24	5.11278
AAC75113	966	867	85	7.95739
AAC75114	1122	1023	18	1.42813
AAC75115	549	450	0	0
AAC75116	747	648	0	0
AAC75117	1218	1119	0	0
AAC75118	1218	1119	0	0
AAC75119	489	390	26	5.41103
AAC75120	840	741	0	0
AAC75121	2163	2064	55	2.16284
AAC75122	444	345	0	0
AAC75123	1140	1041	24	1.87125
AAC75124	1584	1485	410	22.4093
AAC75125	1854	1755	1471	68.0309
AAC75126	582	483	1371	230.389
AAC75127	642	543	456	68.161
AAC75128	3318	3219	611	15.406
AAC75129	849	750	193	20.8866
AAC75130	1353	1254	433	28.026
AAC75131	1947	1848	117	5.13872
AAC75132	462	363	35	7.82586
AAC75133	762	663	91	11.1403
AAC75134	660	561	13	1.88084
ACO59999	60	2.81266	59	1702.57
ACO60000	57	2.68022	0	0
AAC75135	1248	1149	151	10.6666
AAC75136	3123	3024	157	4.21394
AAC75137	3078	2979	282	7.68333
AAC75138	1416	1317	75	4.62217
AAC75139	1404	1305	110	6.84153
AAC75140	723	624	205	26.6649
AAC75141	333	234	0	0
AAC75142	1362	1263	583	37.4659
AAC75143	219	120	14	9.4693
AAC75146	318	219	0	0
AAC75147	900	801	82	8.30907
AAC75149	300	201	89.2	36.0197
AAC75150	867	768	192.8	20.3759
AAC75152	1041	942	1197	103.137
AAC75154	285	186	347	151.421
AAC75155	453	354	921	211.168
AAC75156	1263	1164	7541	525.832
AAC75157	855	756	4599	493.756
AAC75158	1053	954	57	4.8495
AAC75159	1278	1179	228	15.6961
AAC75160	1005	906	216	19.3507
AAC75161	966	867	451	42.221
AAC75162	747	648	214	26.8046
AAC75163	819	720	35	3.94554
AAC75164	801	702	93	10.7527
AAC75165	789	690	107	12.5865
AAC75166	273	174	103	48.0462
AAC75167	825	726	63	7.04328
AAC75168	339	240	76	25.7024
AAC75169	1035	936	92	7.97779
AAC75170	2481	2382	93	3.16893
AAC75171	720	621	12	1.56841
AAC75172	543	444	101	18.4633
AAC75173	282	183	157	69.6337
AAC75174	1110	1011	1633	131.101
AAC75175	2034	1935	2340	98.1535
AAC75179	3633	3534	181	4.15703
ABD18687	318	219	0	0
AAC75180	1089	990	0	0
AAC75181	2280	2181	84	3.12604
AAC75182	1137	1038	0	0
AAC75184	462	363	250	55.899
AAC75185	471	372	637	138.985
AAC75186	720	621	377	49.2743
AAC75187	1686	1587	295	15.0875
AAC75188	732	633	83	10.6425
ABD18688	108	12.4647	333	2168.38
AAC75189	732	633	753	96.5522
AAC75190	927	828	144	14.1157
AAC75191	1158	1059	79	6.05483
AAC75192	918	819	10	0.99103
AAC75193	2298	2199	778	28.7161
AAC75194	1716	1617	1402	70.3735
AAC75195	933	834	244	23.7462
AAC75196	588	489	93	15.4364
AAC75197	579	480	303	51.2357
AAC75198	762	663	114	13.956
ACO60001	84	4.82681	0	0
AAC75201	948	849	143	13.671
AAC75202	399	300	456	123.371
AAC75203	696	597	396	53.8383
AAC75204	885	786	284	29.3269
AAC75205	720	621	78	10.1947
AAC75206	240	141	60	34.5385
AAC75207	1239	1140	120	8.54373
AAC75208	1236	1137	149	10.6364
AAC75209	1011	912	22	1.95794
AAC75210	1521	1422	90	5.13705
AAC75211	999	900	153	13.7981
AAC75212	1041	942	527	45.4078
AAC75213	1158	1059	637	48.8219
AAC75214	669	570	471	67.0682
AAC75215	837	738	636	69.9474
AAC75216	1992	1893	338	14.4923
AAC75217	1470	1371	928	54.9391
AAC75218	882	783	1077	111.641
AAC75219	1050	951	405	34.5657
AAC75220	858	759	468	50.0466
AAC75221	1089	990	684	56.0779
AAC75222	1251	1152	21	1.47958
AAC75223	942	843	30	2.88845
AAC75224	660	561	28	4.05104
AAC75225	1251	1152	66	4.6501
AAC75226	939	840	90	8.69629
AAC75227	942	843	69	6.64343
AAC75228	1692	1593	16712	851.498
AAC75229	939	840	8509	822.186
AAC75230	1131	1032	12080	950.075
AAC75231	1182	1083	759	56.8832
ABD18689	255	156	192	99.8959
AAC75232	573	474	954	163.358
AAC75233	1467	1368	732	43.4306
AAC75234	987	888	175	15.9954
AAC75235	714	615	212	27.979
AAC75236	567	468	1689	292.924
AAC75237	1557	1458	632	35.1828
AAC75238	1815	1716	423	20.0076
AAC75239	1095	996	257	20.9433
AAC75240	1026	927	257	22.5022
AAC75241	1590	1491	3369	183.398
AAC75242	345	246	828	273.191
AAC75243	1191	1092	1233	91.6455
AAC75244	696	597	980	133.236
AAC75245	1761	1662	546	26.6644
AAC75246	285	186	3635	1586.22
AAC75247	1008	909	1180	105.363
AAC75248	228	129	252	158.556
AAC75249	1761	1662	2355	115.009
AAC75252	1017	918	2650.34	234.331
AAC75253	648	549	300	44.3527
AAC75254	1053	954	730	62.1077
AAC75255	558	459	324	57.2932
AAC75256	1944	1845	663	29.1667
AAC75257	480	381	204	43.4586
AAC75258	210	111	141	103.102
AAC75259	738	639	411	52.205
AAC75260	663	564	156	22.45
AAC75261	624	525	894	138.213
AAC75262	603	504	984	158.466
AAC75263	450	351	568	131.345
AAC75264	864	765	760	80.6349
AAC75265	696	597	582	79.1261
AAC75266	2487	2388	3016	102.51
AAC75267	264	165	182	89.5279
AAC75268	495	396	257	52.6755
AAC75269	489	390	543	113.007
AAC75270	1647	1548	1821	95.4794
AAC75271	1644	1545	990	52.0089
AAC75272	651	552	51	7.49898
AAC75273	1065	966	283	23.7783
AAC75274	1056	957	315	26.7159
AAC75275	1104	1005	642	51.8489
AAC75276	2673	2574	2911	91.7919
AAC75277	651	552	1141	167.771
AAC75278	2850	2751	1389	40.981
AAC75279	1827	1728	109	5.11981
AAC75280	1386	1287	119	7.5048
AAC75281	663	564	0	0
AAC75282	651	552	11	1.61743
AAC75283	1323	1224	0	0
AAC75284	1185	1086	30	2.24214
AAC75285	777	678	0	0
AAC75286	1650	1551	38	1.98858
AAC75289	624	525	99	15.3055
AAC75290	1689	1590	280	14.2933
AAC75291	2628	2529	11330	363.624
AAC75292	723	624	955	124.219
AAC75293	3753	3654	697	15.4823
AAC75294	2286	2187	6138	227.798
AAC75295	1131	1032	2139	168.229
AAC75296	255	156	713	370.967
AAC75297	651	552	437	64.2559
AAC75299	1077	978	6373	528.903
AAC75300	1359	1260	6375	410.658
AAC75301	1629	1530	2718	144.188
AAC75302	1260	1161	2271	158.765
AAC75303	1191	1092	2810	208.86
AAC75304	900	801	292	29.5884
AAC75305	804	705	86	9.90103
AAC75306	1290	1191	0	0
AAC75307	1206	1107	0	0
AAC75308	783	684	22	2.61058
AAC75309	1203	1104	313	23.0116
AAC75310	543	444	58	10.6027
AAC75311	426	327	44	10.9213
AAC75312	603	504	40	6.4417
AAC75313	1140	1041	0	0
AAC75314	969	870	0	0
AAC75315	1983	1884	0	0
AAC75316	891	792	0	0
AAC75317	1653	1554	0	0
ABD18693	336	237	0	0
AAC75318	387	288	0	0
AAC75319	267	168	0	0
AAC75320	1356	1257	0	0
AAC75321	963	864	0	0
AAC75322	858	759	0	0
AAC75323	759	660	0	0
AAC75324	1671	1572	0	0
AAC75325	1296	1197	0	0
AAC75326	306	207	0	0
AAC75327	462	363	0	0
AAC75328	918	819	0	0
AAC75329	1212	1113	0	0
AAC75330	1728	1629	135	6.72641
AAC75331	972	873	31	2.88216
AAC75332	504	405	0	0
AAC75333	717	618	8	1.05068
AAC75334	423	324	88	22.0449
AAC75335	849	750	148	16.0166
AAC75336	1458	1359	3837	229.162
AAC75337	1530	1431	3350	190.01
AAC75338	1842	1743	7475	348.085
AAC75339	303	204	556	221.215
AAC75340	555	456	2248	400.131
AAC75341	543	444	1640	299.8
AAC75342	978	879	2642	243.958
AAC75343	2727	2628	8400	259.433
AAC75344	1338	1239	4108	269.11
AAC75345	501	402	3134	632.767
AAC75346	1791	1692	7018	336.654
AAC75347	663	564	2343	337.182
AAC75348	444	345	3223	758.249
AAC75349	939	840	542	52.371
AAC75350	1218	1119	1758	127.515
AAC75351	600	501	521	84.4055
AAC75352	1833	1734	1257	58.8379
AAC75353	651	552	439	64.55
AAC75354	495	396	459	94.0781
AAC75355	456	357	71	16.1421
AAC75356	1203	1104	7205	529.707
AAC75357	2145	2046	10039	398.25
AAC75358	1521	1422	518	29.5666
AAC75359	543	444	733	133.996
AAC75360	555	456	795	141.505
AAC75361	645	546	237	35.2311
AAC75362	648	549	8	1.18274
AAC75363	363	264	444	136.505
AAC75364	894	795	568	57.9899
AAC75365	891	792	236	24.1856
AAC75366	774	675	152	18.2772
AAC75367	717	618	114	14.9723
AAC75368	687	588	159	21.9478
AAC75369	783	684	502	59.5688
AAC75370	783	684	288	34.1749
AAC75371	570	471	143	24.6426
AAC75372	1518	1419	593	33.919
AAC75373	489	390	836	173.985
AAC75374	663	564	1115	160.46
AAC75375	1269	1170	1284	89.0738
AAC75376	915	816	3148	313.123
AAC75377	660	561	1167	168.841
AAC75378	813	714	451	51.2683
AAC75379	1014	915	840	74.5125
AAC75380	1137	1038	869	67.9506
AAC75381	996	897	635	57.4582
AAC75382	1179	1080	356	26.7545
AAC75383	1221	1122	5381	389.261
AAC75384	2007	1908	906	38.5408
AAC75385	279	180	1142	514.949
AAC75386	549	450	490	88.3801
AAC75387	810	711	726	82.8777
AAC75388	825	726	824	92.1216
AAC75389	1086	987	1633	134.289
AAC75390	933	834	864	84.085
AAC75391	552	453	1081	193.686
AAC75392	822	723	619	69.4901
AAC75393	540	441	13	2.39263
AAC75394	489	390	17	3.53798
AAC75395	513	414	1	0.196052
AAC75396	753	654	19	2.35802
AAC75399	564	465	0	0
AAC75400	486	387	395	82.8432
AAC75401	2145	2046	621	24.6352
AAC75402	1311	1212	391	26.1845
AAC75403	285	186	646	281.897
AAC75404	1341	1242	2664	174.094
AAC75405	1059	960	154	13.0203
AAC75406	756	657	547	67.5761
AAC75407	933	834	83	8.07761
AAC75408	1158	1059	301	23.0697
AAC75409	363	264	299	91.926
AAC75410	921	822	911	89.9534
AAC75411	1332	1233	1252	82.4161
AAC75413	441	342	45	10.6797
AAC75416	495	396	0	0
AAC75418	363	264	0	0
AAC75419	825	726	30	3.35394
AAC75420	537	438	0	0
AAC75421	363	264	0	0
AAC75422	306	207	0	0
ABD18695	201	102	260	206.892
AAC75423	936	837	29	2.81218
AAC75424	1338	1239	148	9.6953
AAC75425	1329	1230	109	7.19271
AAC75426	1539	1440	30	1.69095
AAC75427	1164	1065	14	1.06696
AAC75428	615	516	437	68.7389
AAC75429	3594	3495	1732	40.2227
AAC75430	1146	1047	105	8.1398
AAC75431	945	846	46	4.41325
AAC75432	1695	1596	107	5.44154
AAC75433	1251	1152	52	3.66372
AAC75434	636	537	0	0
AAC75435	276	177	50	22.9281
AAC75436	243	144	214	120.621
AAC75437	921	822	3585	353.988
ACO60002	72	3.541	417	9558.31
AAC75438	1239	1140	561	39.9419
AAC75439	1698	1599	281	14.2636
AAC75440	735	636	116	14.8038
AAC75441	858	759	117	12.5117
AAC75442	2496	2397	183	6.19661
AAC75443	1038	939	0	0
AAC75444	1086	987	47	3.86502
AAC75445	1248	1149	0	0
AAC75446	327	228	10	3.55989
AAC75447	966	867	637	59.6336
AAC75448	1257	1158	186	13.0369
AAC75449	327	228	116	41.2947
AAC75451	1239	1140	651	46.3497
AAC75452	1203	1104	345	25.3642
AAC75453	1113	1014	1246.33	99.7625
AAC75454	2190	2091	822	31.9072
AAC75455	345	246	483	159.361
AAC75456	393	294	384	106.012
AAC75457	1416	1317	4430	273.016
AAC75458	885	786	45	4.64687
AAC75459	1257	1158	22	1.542
AAC75460	834	735	0	0
AAC75461	765	666	54	6.58098
AAC75462	927	828	208	20.3894
AAC75463	999	900	533	48.0679
ABD18696	219	120	179	121.072
AAC75464	2016	1917	1731	73.2902
AAC75465	987	888	2044	186.827
AAC75466	762	663	144	17.6287
AAC75467	972	873	1273	118.355
AAC75468	258	159	1528	780.004
AAC75469	1728	1629	13936	694.365
AAC75470	510	411	3178	627.6
AAC75471	852	753	392	42.2534
AAC75472	375	276	10	2.94077
AAC75473	735	636	181	23.099
AAC75474	912	813	354	35.3414
AAC75475	1098	999	150	12.187
AAC75476	876	777	20	2.0892
AAC75477	834	735	123	13.5828
AAC75478	1017	918	142	12.555
AAC75479	792	693	2614	306.156
AAC75480	858	759	24	2.56649
AAC75481	897	798	192	19.5285
AAC75482	1425	1326	141	8.63071
AAC75483	1305	1206	40	2.69205
AAC75484	900	801	2205	223.433
AAC75485	576	477	565	96.1393
AAC75486	450	351	105	24.2802
AAC75487	426	327	333	82.6547
AAC75488	870	771	383	40.3195
AAC75489	900	801	540	54.7182
AAC75490	1053	954	296	25.1834
AAC75491	501	402	11	2.22094
AAC75492	660	561	99	14.3233
AAC75493	888	789	88	9.05267
AAC75494	1362	1263	3827	245.938
AAC75495	1209	1110	804	58.7901
AAC75496	642	543	146	21.8235
AAC75497	246	147	17	9.38647
AAC75498	369	270	0	0
AAC75499	417	318	0	0
AAC75500	594	495	34	5.575
AAC75501	378	279	12	3.49098
AAC75502	393	294	54	14.9079
AAC75503	810	711	220	25.1145
AAC75504	1404	1305	70	4.3537
AAC75505	1227	1128	2	0.14391
AAC75506	1188	1089	17	1.26704
AAC75507	837	738	0	0
AAC75508	1404	1305	22	1.36831
AAC75509	288	189	0	0
AAC75510	294	195	18	7.49219
AAC75511	1017	918	46	4.06711
AAC75512	804	705	20	2.30256
AAC75513	702	603	15	2.01904
AAC75514	480	381	15	3.19549
AAC75515	336	237	0	0
AAC75516	2280	2181	1491	55.4872
AAC75517	951	852	66	6.28746
AAC75518	2004	1905	233	9.92732
AAC75519	1044	945	394	33.8404
AAC75520	576	477	438	74.5292
AAC75521	1980	1881	194	8.37112
AAC75522	1701	1602	305	15.4528
AAC75523	3114	3015	470	12.6526
ABP93450	60	2.81266	37	1067.71
AAC75524	357	258	73	22.9654
AAC75525	1128	1029	924	72.8832
ABD18697	201	102	221	175.858
AAC75526	699	600	127	17.18
AAC75527	2016	1917	628	26.5894
AAC75528	864	765	662	70.2372
AAC75529	714	615	751	99.1142
AAC75530	1035	936	4676	405.48
AAC75531	879	780	4185	435.484
AAC75532	573	474	862	147.605
AAC75533	471	372	776	169.313
AAC75534	618	519	74	11.5727
AAC75535	2019	1920	72	3.0437
AAC75536	948	849	10	0.956012
AAC75537	1440	1341	0	0
AAC75538	651	552	0	0
AAC75539	1581	1482	66	3.61465
AAC75540	1668	1569	92	4.75922
AAC75541	546	447	11	1.99736
AAC75542	759	660	0	0
AAC75543	414	315	31	7.9877
AAC75544	2013	1914	221	9.37176
AAC75545	849	750	121	13.0947
AAC75546	1062	963	520	43.8276
AAC75547	1464	1365	482	28.6606
AAC75548	360	261	836	259.978
AAC75549	702	603	1238	166.638
AAC75550	1290	1191	206	14.0387
AAC75551	627	528	421	64.7171
AAC75552	1038	939	588	50.8256
AAC75553	639	540	297	44.641
AAC75554	2067	1968	2042	84.2173
AAC75555	1542	1443	1300	73.122
AAC75556	2244	2145	409	15.4763
AAC75557	192	93	163	142.258
AAC75558	519	420	45	8.69629
AAC75559	540	441	330	60.736
AAC75560	1578	1479	8339	457.632
AAC75561	1467	1368	2721	161.441
AAC75562	1371	1272	1792	114.346
AAC75563	216	117	269	186.611
AAC75564	1473	1374	4014	237.116
AAC75565	1179	1080	5013	376.743
AAC75566	621	522	1722	267.752
AAC75567	1275	1176	7874	543.449
AAC75568	1119	1020	3668	291.877
AAC75569	1014	915	3024	268.245
AAC75570	1155	1056	1489	114.446
AAC75571	432	333	898	218.878
AAC75572	2313	2214	702	25.7354
AAC75573	4962	4863	3918	65.393
AAC75574	846	747	405	44.0053
AAC75575	777	678	518	62.0113
AAC75576	1284	1185	1107	75.8229
AAC75577	201	102	161	128.114
AAC75578	336	237	225	77.0557
AAC75579	1851	1752	1771	82.0456
AAC75580	516	417	425	82.7225
AAC75581	324	225	1051	379.133
AAC75582	387	288	990	279.006
AAT48142	1215	1116	1894	137.748
AAC75584	489	390	718	149.428
AAC75585	741	642	2059	260.311
AAC75586	804	705	2717	312.803
AAC75587	855	756	157	16.8558
AAC75588	1281	1182	391	26.8491
AAC75589	1140	1041	520	40.5437
AAC75590	891	792	10	1.02482
AGW80435	66	3.13016	0	0
